FECHA_CORTE;ANP_CATE;ANP_CODI;ANP_NOMB;ANP_SECT;ANP_UBPO;ANP_SULEG;ANP_UICN;ANP_BALEC;ANP_FELEC;ANP_BALEM;ANP_FELEM;ANP_WDPAID;UBIGEO1;DEPARTAMENTO1;PROVINCIA1;DISTRITO1;UBIGEO2;DEPARTAMENTO2;PROVINCIA2;DISTRITO2;UBIGEO3;DEPARTAMENTO3;PROVINCIA3;DISTRITO3;UBIGEO4;DEPARTAMENTO4;PROVINCIA4;DISTRITO4;UBIGEO5;DEPARTAMENTO5;PROVINCIA5;DISTRITO5;UBIGEO6;DEPARTAMENTO6;PROVINCIA6;DISTRITO6;UBIGEO7;DEPARTAMENTO7;PROVINCIA7;DISTRITO7;UBIGEO8;DEPARTAMENTO8;PROVINCIA8;DISTRITO8;UBIGEO9;DEPARTAMENTO9;PROVINCIA9;DISTRITO9;UBIGEO10;DEPARTAMENTO10;PROVINCIA10;DISTRITO10;UBIGEO11;DEPARTAMENTO11;PROVINCIA11;DISTRITO11;UBIGEO12;DEPARTAMENTO12;PROVINCIA12;DISTRITO12;UBIGEO13;DEPARTAMENTO13;PROVINCIA13;DISTRITO13;UBIGEO14;DEPARTAMENTO14;PROVINCIA14;DISTRITO14;UBIGEO15;DEPARTAMENTO15;PROVINCIA15;DISTRITO15;UBIGEO16;DEPARTAMENTO16;PROVINCIA16;DISTRITO16;UBIGEO17;DEPARTAMENTO17;PROVINCIA17;DISTRITO17;UBIGEO18;DEPARTAMENTO18;PROVINCIA18;DISTRITO18;UBIGEO19;DEPARTAMENTO19;PROVINCIA19;DISTRITO19;UBIGEO20;DEPARTAMENTO20;PROVINCIA20;DISTRITO20;UBIGEO21;DEPARTAMENTO21;PROVINCIA21;DISTRITO21;UBIGEO22;DEPARTAMENTO22;PROVINCIA22;DISTRITO22;UBIGEO23;DEPARTAMENTO23;PROVINCIA23;DISTRITO23;UBIGEO24;DEPARTAMENTO24;PROVINCIA24;DISTRITO24;UBIGEO25;DEPARTAMENTO25;PROVINCIA25;DISTRITO25;UBIGEO26;DEPARTAMENTO26;PROVINCIA26;DISTRITO26;UBIGEO27;DEPARTAMENTO27;PROVINCIA27;DISTRITO27;UBIGEO28;DEPARTAMENTO28;PROVINCIA28;DISTRITO28;UBIGEO29;DEPARTAMENTO29;PROVINCIA29;DISTRITO29;UBIGEO30;DEPARTAMENTO30;PROVINCIA30;DISTRITO30
20230906;Área de Conservación Privada;ACP77;Lagunas y Páramos de Andinos de San José de Tapal;;PIURA;908.00;No corresponde;R.M. N° 071-2015-MINAM;20150331; ;;555623651;200201;PIURA;AYABACA;AYABACA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP78;Llamapampa - La Jalca;;AMAZONAS;26216.10;No corresponde;R.M. N° 089-2015-MINAM;20150417;R.M. N° 056-2021-MINAM;20210319;555623652;10113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;10109;AMAZONAS;CHACHAPOYAS;LA JALCA;10605;AMAZONAS;RODRIGUEZ DE MENDOZA;LIMABAMBA;10112;AMAZONAS;CHACHAPOYAS;MAGDALENA;10603;AMAZONAS;RODRIGUEZ DE MENDOZA;COCHAMAL;10119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;10111;AMAZONAS;CHACHAPOYAS;LEVANTO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP79;Wacan Numi;;LORETO;12.80;No corresponde;R.M. N° 096-2015-MINAM;20150424; ;;555623653;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP80;Bosque de Nogal y Bosque de Puentecilla;;PIURA;449.26;No corresponde;R.M. N° 134-2015-MINAM;20150526; ;;555623654;200201;PIURA;AYABACA;AYABACA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP81;Bosques de Cuyas Cuchayo;;PIURA;102.65;No corresponde;R.M. N° 153-2015-MINAM;20150608; ;;555623655;200201;PIURA;AYABACA;AYABACA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP82;Ronsoco Cocha;;SAN MARTIN;363.68;No corresponde;R.M. N° 154-2015-MINAM;20150608; ;;555623656;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP83;Siete Cataratas - Qanchis Paccha;;CUSCO;1008.51;No corresponde;R.M. N° 214-2015-MINAM;20150821; ;;555623657;80404;CUSCO;CALCA;LARES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP84;San Luis;;CUSCO;1144.00;No corresponde;R.M. N° 335-2015-MINAM;20151201; ;;555623674;80903;CUSCO;LA CONVENCION;HUAYOPATA;80905;CUSCO;LA CONVENCION;OCOBAMBA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP85;El Cortijo;;LORETO;22.35;No corresponde;R.M. N° 358-2015-MINAM;20151230; ;;555623658;160601;LORETO;UCAYALI;CONTAMANA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP86;San Pedro de Chuquibamba;;AMAZONAS;19560.00;No corresponde;R.M. N° 359-2015-MINAM;20151230; ;;555623659;10106;AMAZONAS;CHACHAPOYAS;CHUQUIBAMBA;10103;AMAZONAS;CHACHAPOYAS;BALSAS;10110;AMAZONAS;CHACHAPOYAS;LEIMEBAMBA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP87;Botafogo;;MADRE DE DIOS;16.87;No corresponde;R.M. N° 012-2016-MINAM;20160122; ;;555623660;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP88;Aurora;;LORETO;38.96;No corresponde;R.M. N° 024-2016-MINAM;20160209; ;;555623661;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP89;Mangamanguilla de la Asociación Agraria Manga Manga de Salitral;;PIURA;1738.23;No corresponde;R.M. N° 047-2016-MINAM;20160302; ;;555623662;200406;PIURA;MORROPON;SALITRAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP90;Los Bosques de Dotor, Hualtacal, Pueblo Libre, La Jardina y Chorro Blanco;;PIURA;9944.73;No corresponde;R.M. N° 084-2016-MINAM;20160404; ;;555623663;200302;PIURA;HUANCABAMBA;CANCHAQUE;200302;PIURA;HUANCABAMBA;CANCHAQUE;200407;PIURA;MORROPON;SAN JUAN DE BIGOTE;200406;PIURA;MORROPON;SALITRAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP91;Bosque Seco de la Comunidad Campesina Cesar Vallejo de Palo Blanco;;PIURA;200.00;No corresponde;R.M. N° 106-2016-MINAM;20160427; ;;555623665;200401;PIURA;MORROPON;CHULUCANAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP92;Bosques Montanos y Páramos Chicuate - Chinguelas;;PIURA;27107.45;No corresponde;R.M. N° 138-2016-MINAM;20160604; ;;555623666;200301;PIURA;HUANCABAMBA;HUANCABAMBA;200201;PIURA;AYABACA;AYABACA;200206;PIURA;AYABACA;PACAIPAMPA;200303;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP93;Palmonte;;SAN MARTIN;14.31;No corresponde;R.M. N° 157-2016-MINAM;20160621; ;;555623667;220904;SAN MARTIN;SAN MARTIN;CHAZUTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP94;Sabalillo;;LORETO;22.69;No corresponde;R.M. N° 158-2016-MINAM;20160621; ;;555623668;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP95;Santuario de La Verónica;;CUSCO;16.71;No corresponde;R.M. N° 177-2016-MINAM;20160708; ;;555623669;81306;CUSCO;URUBAMBA;OLLANTAYTAMBO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP95;Santuario de La Verónica;;CUSCO;4.09;No corresponde;R.M. N° 177-2016-MINAM;20160708; ;;555623669;81306;CUSCO;URUBAMBA;OLLANTAYTAMBO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP96;Fundo Rosita;;LORETO;244.93;No corresponde;R.M. N° 179-2016-MINAM;20160713; ;;555623670;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP97;Machusaniaca II;;CUSCO;12.98;No corresponde;R.M. N° 185-2016-MINAM;20160721; ;;555623671;81203;CUSCO;QUISPICANCHI;CAMANTI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP98;Lomas del Cerro Campana;;LA LIBERTAD;4564.98;No corresponde;R.M. N° 192-2016-MINAM;20160726; ;;555623672;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;130207;LA LIBERTAD;ASCOPE;SANTIAGO DE CAO;130202;LA LIBERTAD;ASCOPE;CHICAMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP99;Machusaniaca I;;CUSCO;22.01;No corresponde;R.M. N° 193-2016-MINAM;20160726; ;;555623673;81203;CUSCO;QUISPICANCHI;CAMANTI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP100;Bosques Montanos y Páramos de Huaricancha;;PIURA;5915.35;No corresponde;R.M. N° 194-2016-MINAM;20160726;R.M. N° 048-2020-MINAM;20200216;555623631;200307;PIURA;HUANCABAMBA;SONDOR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP101;Yacila de Zamba;;PIURA;1000.00;No corresponde;R.M. N° 199-2016-MINAM;20160726; ;;555623632;200207;PIURA;AYABACA;PAIMAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP102;Bosque Seco de Chililique Alto;;PIURA;200.00;No corresponde;R.M. N° 202-2016-MINAM;20160726; ;;555623633;200401;PIURA;MORROPON;CHULUCANAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP102;Bosque Seco de Chililique Alto;;PIURA;200.00;No corresponde;R.M. N° 202-2016-MINAM;20160726; ;;555623633;200202;PIURA;AYABACA;FRIAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP103;Bosque de Neblina Aypate - Olleros;;PIURA;243.50;No corresponde;R.M. Nº 204-2016-MINAM;20160727; ;;555623634;200201;PIURA;AYABACA;AYABACA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP104;Fundo Cadena;;CUSCO;44.74;No corresponde;R.M. Nº 205-2016-MINAM;20160727; ;;555623635;81203;CUSCO;QUISPICANCHI;CAMANTI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP105;Los Bosques de Overal y Palo Blanco;;PIURA;3522.32;No corresponde;R.M. N° 206-2016-MINAM;20160727; ;;555623636;200304;PIURA;HUANCABAMBA;HUARMACA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP106;Ebio Kiabamene;;MADRE DE DIOS;1924.68;No corresponde;R.M. N° 208-2016-MINAM;20160727; ;;555623637;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP107;Tambopata Eco Lodge;;MADRE DE DIOS;1065.70;No corresponde;R.M. N° 310-2016-MINAM;20161020; ;;555629218;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP108;Fundo Las Neblinas;;PASCO;30.36;No corresponde;R.M. N° 311-2016-MINAM;20161020; ;;555629217;190302;PASCO;OXAPAMPA;CHONTABAMBA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP109;Sumac Quilla;;LORETO;36.22;No corresponde;R.M. N° 332-2016-MINAM;20161102; ;;555629220;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP110;Lakshmi Amazónica;;LORETO;56.66;No corresponde;R.M. N° 333-2016-MINAM;20161102; ;;555629219;160301;LORETO;LORETO;NAUTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP111;Sumac Pacha;;LORETO;30.00;No corresponde;R.M. N° 334-2016-MINAM;20161102; ;;555629221;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP112;Sumac Inti;;LORETO;27.20;No corresponde;R.M. N° 342-2016-MINAM;20161108; ;;555629222;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP113;Wayqecha;;CUSCO;593.85;No corresponde;R.M. N° 357-2016-MINAM;20161122; ;;555629223;81106;CUSCO;PAUCARTAMBO;KOSÑIPATA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP114;Chakra Educativa;;LORETO;9.34;No corresponde;R.M. N° 380-2016-MINAM;20161209; ;;555629224;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP115;Bahuaja 1;;MADRE DE DIOS;132.04;No corresponde;R.M. N° 004-2017-MINAM;20170105; ;;555629225;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP116;Bosque Seco de Colina Juan Velasco Alvarado;;PIURA;2412.45;No corresponde;R.M. N° 048-2017-MINAM;20170215; ;;555629226;200405;PIURA;MORROPON;MORROPON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP117;Santa Catalina de Moza;;PIURA;1842.04;No corresponde;R.M. N° 049-2017-MINAM;20170215; ;;555629227;200408;PIURA;MORROPON;SANTA CATALINA DE MOSSA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP118;Zaragoza;;PASCO;72.05;No corresponde;R.M. N° 127-2017-MINAM;20170512; ;;555629230;190302;PASCO;OXAPAMPA;CHONTABAMBA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP119;Matoriato;;CUSCO;1737.50;No corresponde;R.M. N° 128-2017-MINAM;20170512; ;;555629229;80902;CUSCO;LA CONVENCION;ECHARATE;80906;CUSCO;LA CONVENCION;QUELLOUNO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP120;Páramos y Bosques Montanos de la Comunidad Campesina San Juan de Sallique;;CAJAMARCA;3547.19;No corresponde;R.M. N° 239-2017-MINAM;20170823; ;;555629231;60803;CAJAMARCA;JAEN;CHONTALI;60809;CAJAMARCA;JAEN;SALLIQUE;60810;CAJAMARCA;JAEN;SAN FELIPE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP121;Zoo Perú;;LORETO;80.63;No corresponde;"R.M. N° 261-2017-MINAM





";20170915; ;;555629232;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP122;Bosque Seco San Juan de los Guayaquiles;;PIURA;304.84;No corresponde;"R.M. N° 262-2017-MINAM





";20170915; ;;555629234;200302;PIURA;HUANCABAMBA;CANCHAQUE;200305;PIURA;HUANCABAMBA;LALAQUIZ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP123;Bosque de Churumazú;;PASCO;14.08;No corresponde;R.M. N° 330-2017-MINAM;20171102; ;;555629235;190302;PASCO;OXAPAMPA;CHONTABAMBA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP124;Darshan Ashram;;LORETO;23.40;No corresponde;R.M. N° 335-2017-MINAM;20171107; ;;555629236;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP125;Las Naranjas;;SAN MARTIN;30.00;No corresponde;R.M. N° 147-2018-MINAM;20180418; ;;555637427;220909;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP126;Bioparque Amazónico: Bosque de Huayo;;LORETO;10.76;No corresponde;R.M. N° 270-2018-MINAM;20180724; ;;555637426;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP127;Comunal Cujillo;;CAJAMARCA;3740.28;No corresponde;R.M. N° 298-2018-MINAM;20180824; ;;555638072;60604;CAJAMARCA;CUTERVO;CUJILLO;10706;AMAZONAS;UTCUBAMBA;LONYA GRANDE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP129;Refugio Lupuna;;MADRE DE DIOS;41.95;No corresponde;R.M. N° 367-2018-MINAM;20181024; ;;555638074;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
